address,addressCity,addressState,addressStreet,addressZipcode,area,availabilityDate,badgeInfo/text,badgeInfo/type,baths,beds,brokerName,carouselPhotos/0/url,countryCurrency,detailUrl,foundFromSearchUrl,foundOnSearchPage,has3DModel,hasAdditionalAttributions,hasImage,hasVideo,hdpData/homeInfo/bathrooms,hdpData/homeInfo/bedrooms,hdpData/homeInfo/city,hdpData/homeInfo/country,hdpData/homeInfo/currency,hdpData/homeInfo/datePriceChanged,hdpData/homeInfo/dateSold,hdpData/homeInfo/daysOnZillow,hdpData/homeInfo/homeStatus,hdpData/homeInfo/homeStatusForHDP,hdpData/homeInfo/homeType,hdpData/homeInfo/isFeatured,hdpData/homeInfo/isNonOwnerOccupied,hdpData/homeInfo/isPreforeclosureAuction,hdpData/homeInfo/isPremierBuilder,hdpData/homeInfo/isRentalWithBasePrice,hdpData/homeInfo/isShowcaseListing,hdpData/homeInfo/isUnmappable,hdpData/homeInfo/isZillowOwned,hdpData/homeInfo/latitude,hdpData/homeInfo/listing_sub_type/is_FSBA,hdpData/homeInfo/listing_sub_type/is_forAuction,hdpData/homeInfo/livingArea,hdpData/homeInfo/longitude,hdpData/homeInfo/lotAreaUnit,hdpData/homeInfo/lotAreaValue,hdpData/homeInfo/price,hdpData/homeInfo/priceChange,hdpData/homeInfo/priceForHDP,hdpData/homeInfo/priceReduction,hdpData/homeInfo/rentZestimate,hdpData/homeInfo/shouldHighlight,hdpData/homeInfo/state,hdpData/homeInfo/streetAddress,hdpData/homeInfo/taxAssessedValue,hdpData/homeInfo/timeOnZillow,hdpData/homeInfo/unit,hdpData/homeInfo/videoCount,hdpData/homeInfo/zestimate,hdpData/homeInfo/zipcode,hdpData/homeInfo/zpid,id,imgSrc,info2String,info3String,isFeaturedListing,isHomeRec,isSaved,isShowcaseListing,isUndisclosedAddress,isUserClaimingOwner,isUserConfirmedClaim,isZillowOwned,latLong/latitude,latLong/longitude,list,lotAreaString,marketingStatusSimplifiedCd,pgapt,providerListingId,rawHomeStatusCd,relaxed,sgapt,shouldShowZestimateAsPrice,soldPrice,statusText,statusType,streetViewMetadataURL,streetViewURL,unformattedPrice,variableData/text,variableData/type,zestimate,zpid
"1544 W Michelle Dr, Phoenix, AZ 85023",Phoenix,AZ,1544 W Michelle Dr,85023,1550,,,,2,4,RETSY,https://photos.zillowstatic.com/fp/4bdbd0968b17a36b57d4c4c905250036-p_e.jpg,$,https://www.zillow.com/homedetails/1544-W-Michelle-Dr-Phoenix-AZ-85023/7957339_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,14,FALSE,TRUE,TRUE,FALSE,2,4,Phoenix,USA,USD,,1.71645E+12,8,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.649807,,,1550,-112.09343,sqft,8458,425000,,425000,,2196,FALSE,AZ,1544 W Michelle Dr,226800,698980000,,,425200,85023,7957339,7957339,https://photos.zillowstatic.com/fp/4bdbd0968b17a36b57d4c4c905250036-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.649807,-112.09343,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,RecentChange,FALSE,"$425,000 ",Sold,SOLD,,,425000,Sold 05/23/2024,RECENTLY_SOLD,425200,7957339
"206 E Campo Bello Dr, Phoenix, AZ 85022",Phoenix,AZ,206 E Campo Bello Dr,85022,1256,,,,2,2,RE/MAX Professionals,https://photos.zillowstatic.com/fp/48205b06515f1541d32ebaf301231295-p_e.jpg,$,https://www.zillow.com/homedetails/206-E-Campo-Bello-Dr-Phoenix-AZ-85022/7959252_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,14,FALSE,TRUE,TRUE,FALSE,2,2,Phoenix,USA,USD,,1.71645E+12,8,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.643795,,,1256,-112.07157,sqft,4009,405000,,405000,,1898,FALSE,AZ,206 E Campo Bello Dr,197300,698980000,,,405200,85022,7959252,7959252,https://photos.zillowstatic.com/fp/48205b06515f1541d32ebaf301231295-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.643795,-112.07157,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,RecentChange,FALSE,"$405,000 ",Sold,SOLD,,,405000,Sold 05/23/2024,RECENTLY_SOLD,405200,7959252
"505 W Wakonda Ln, Phoenix, AZ 85023",Phoenix,AZ,505 W Wakonda Ln,85023,2771,,,,4,3,West USA Realty,https://photos.zillowstatic.com/fp/6d441e2ac9765fa0e4d0b3a7a329b679-p_e.jpg,$,https://www.zillow.com/homedetails/505-W-Wakonda-Ln-Phoenix-AZ-85023/7964193_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,15,FALSE,TRUE,TRUE,FALSE,4,3,Phoenix,USA,USD,,1.71645E+12,8,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.616768,,,2771,-112.08038,acres,0.307300275,1143500,,1143500,,6087,FALSE,AZ,505 W Wakonda Ln,562500,698980000,,,1144000,85023,7964193,7964193,https://photos.zillowstatic.com/fp/6d441e2ac9765fa0e4d0b3a7a329b679-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.616768,-112.08038,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,RecentChange,FALSE,$1.14M,Sold,SOLD,,,1143500,Sold 05/23/2024,RECENTLY_SOLD,1144000,7964193
"1426 W Port Au Prince Ln, Phoenix, AZ 85023",Phoenix,AZ,1426 W Port Au Prince Ln,85023,2940,,,,4,4,My Home Group Real Estate,https://photos.zillowstatic.com/fp/6465c92a27f9b8ad7a28a78758b87311-p_e.jpg,$,https://www.zillow.com/homedetails/1426-W-Port-Au-Prince-Ln-Phoenix-AZ-85023/7964913_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,15,FALSE,TRUE,TRUE,FALSE,4,4,Phoenix,USA,USD,1.71161E+12,1.71645E+12,8,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.623528,,,2940,-112.08899,acres,0.372887971,1025000,-100000,1025000,"$100,000 (Mar 28)",4524,FALSE,AZ,1426 W Port Au Prince Ln,611600,698980000,,,1025400,85023,7964913,7964913,https://photos.zillowstatic.com/fp/6465c92a27f9b8ad7a28a78758b87311-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.623528,-112.08899,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,RecentChange,FALSE,$1.03M,Sold,SOLD,,,1025000,Sold 05/23/2024,RECENTLY_SOLD,1025400,7964913
"18811 N 19th Ave APT 3009, Phoenix, AZ 85027",Phoenix,AZ,18811 N 19th Ave APT 3009,85027,1289,,,,2,2,Re/Max Mountain Valley,https://photos.zillowstatic.com/fp/4aac36ede3ea7b314825b0a34f5c35ff-p_e.jpg,$,https://www.zillow.com/homedetails/18811-N-19th-Ave-APT-3009-Phoenix-AZ-85027/7971369_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,15,FALSE,TRUE,TRUE,FALSE,2,2,Phoenix,USA,USD,,1.71645E+12,8,RECENTLY_SOLD,RECENTLY_SOLD,CONDO,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.657715,,,1289,-112.09854,sqft,80,250000,,250000,,1900,FALSE,AZ,18811 N 19th Ave APT 3009,116000,698980000,Apt 3009,,250100,85027,7971369,7971369,https://photos.zillowstatic.com/fp/4aac36ede3ea7b314825b0a34f5c35ff-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.657715,-112.09854,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,RecentChange,FALSE,"$250,000 ",Sold,SOLD,,,250000,Sold 05/23/2024,RECENTLY_SOLD,250100,7971369
"4803 E Kirkland Rd, Phoenix, AZ 85054",Phoenix,AZ,4803 E Kirkland Rd,85054,1937,,,,2,3,Realty Executives,https://photos.zillowstatic.com/fp/9879f1425cb606dd607dc1eb765521bf-p_e.jpg,$,https://www.zillow.com/homedetails/4803-E-Kirkland-Rd-Phoenix-AZ-85054/7987630_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,15,FALSE,TRUE,TRUE,FALSE,2,3,Phoenix,USA,USD,,1.71645E+12,8,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.690166,,,1937,-111.971,sqft,7930,725000,,725000,,3424,FALSE,AZ,4803 E Kirkland Rd,391300,698980000,,,725300,85054,7987630,7987630,https://photos.zillowstatic.com/fp/9879f1425cb606dd607dc1eb765521bf-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.690166,-111.971,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,RecentChange,FALSE,"$725,000 ",Sold,SOLD,,,725000,Sold 05/23/2024,RECENTLY_SOLD,725300,7987630
"4031 E Kirkland Rd, Phoenix, AZ 85050",Phoenix,AZ,4031 E Kirkland Rd,85050,2408,,,,2,4,Better Homes And Gardens Real Estate Bloomtree Realty,https://photos.zillowstatic.com/fp/6bf3475452bc226444cd7f5d8f68a9d7-p_e.jpg,$,https://www.zillow.com/homedetails/4031-E-Kirkland-Rd-Phoenix-AZ-85050/7987921_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,15,FALSE,TRUE,TRUE,FALSE,2,4,Phoenix,USA,USD,,1.71645E+12,8,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.692783,,,2408,-111.98203,sqft,8712,1000000,,1000000,,4776,FALSE,AZ,4031 E Kirkland Rd,460200,698980000,,,1000400,85050,7987921,7987921,https://photos.zillowstatic.com/fp/6bf3475452bc226444cd7f5d8f68a9d7-p_e.jpg,,https://photos.zillowstatic.com/fp/0a62ba843b4c9f7510fab91952ede372-zillow_web_48_23.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.692783,-111.98203,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,RecentChange,FALSE,$1.00M,Sold,SOLD,,,1000000,Sold 05/23/2024,RECENTLY_SOLD,1000400,7987921
"1303 E Morrow Dr, Phoenix, AZ 85024",Phoenix,AZ,1303 E Morrow Dr,85024,1299,,,,2,3,Homie,https://photos.zillowstatic.com/fp/7d442574e170dcaee8b5b3691ba7c659-p_e.jpg,$,https://www.zillow.com/homedetails/1303-E-Morrow-Dr-Phoenix-AZ-85024/7995976_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,15,FALSE,TRUE,TRUE,FALSE,2,3,Phoenix,USA,USD,,1.71645E+12,8,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.657566,,,1299,-112.05432,sqft,7200,485000,,485000,,2199,FALSE,AZ,1303 E Morrow Dr,240800,698980000,,,485200,85024,7995976,7995976,https://photos.zillowstatic.com/fp/7d442574e170dcaee8b5b3691ba7c659-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.657566,-112.05432,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,RecentChange,FALSE,"$485,000 ",Sold,SOLD,,,485000,Sold 05/23/2024,RECENTLY_SOLD,485200,7995976
"1602 E Bluefield Ave, Phoenix, AZ 85022",Phoenix,AZ,1602 E Bluefield Ave,85022,2135,,,,3,3,Redfin Corporation,https://photos.zillowstatic.com/fp/e6a199eb3e148aab0489eb6695baf794-p_e.jpg,$,https://www.zillow.com/homedetails/1602-E-Bluefield-Ave-Phoenix-AZ-85022/8001197_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,15,TRUE,TRUE,TRUE,FALSE,3,3,Phoenix,USA,USD,,1.71645E+12,8,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.65287,,,2135,-112.048164,sqft,8929,558000,,558000,,2799,FALSE,AZ,1602 E Bluefield Ave,262000,698980000,,,558200,85022,8001197,8001197,https://photos.zillowstatic.com/fp/e6a199eb3e148aab0489eb6695baf794-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.65287,-112.048164,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,RecentChange,FALSE,"$558,000 ",Sold,SOLD,,,558000,Sold 05/23/2024,RECENTLY_SOLD,558200,8001197
"1929 E Sandra Ter, Phoenix, AZ 85022",Phoenix,AZ,1929 E Sandra Ter,85022,1056,,,,2,2,The Agency,https://photos.zillowstatic.com/fp/3f823c4d215f45a4f64fe170d2eff48d-p_e.jpg,$,https://www.zillow.com/homedetails/1929-E-Sandra-Ter-Phoenix-AZ-85022/8004843_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,15,FALSE,TRUE,TRUE,FALSE,2,2,Phoenix,USA,USD,,1.71645E+12,8,RECENTLY_SOLD,RECENTLY_SOLD,MULTI_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.6338,,,1056,-112.04048,sqft,3881,325000,,325000,,1800,FALSE,AZ,1929 E Sandra Ter,74700,698980000,,,325100,85022,8004843,8004843,https://photos.zillowstatic.com/fp/3f823c4d215f45a4f64fe170d2eff48d-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.6338,-112.04048,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,RecentChange,FALSE,"$325,000 ",Sold,SOLD,,,325000,Sold 05/23/2024,RECENTLY_SOLD,325100,8004843
